,Unnamed: 0,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,lemmatized_text
56,120,di islam kan diajarkan kalau manusia sudah meninggal nanti akan ketemu malaikat dan ditanya pertanyaan ajaib auto surga kalau bener semua n siapakah tuhanmu n siapakah nabimu n apakah agamamu nnjelaslah bomberman doyan meledak biar ketemu malaikat orang jawabannya mudah banget kok d,kaskus,0,1,1,0,"['di', 'islam', 'kan', 'diajarkan', 'kalau', 'manusia', 'sudah', 'meninggal', 'nanti', 'akan', 'ketemu', 'malaikat', 'dan', 'ditanya', 'pertanyaan', 'ajaib', 'auto', 'surga', 'kalau', 'bener', 'semua', 'n', 'siapakah', 'tuhanmu', 'n', 'siapakah', 'nabimu', 'n', 'apakah', 'agamamu', 'nnjelaslah', 'bomberman', 'doyan', 'meledak', 'biar', 'ketemu', 'malaikat', 'orang', 'jawabannya', 'mudah', 'banget', 'kok', 'd']","['islam', 'diajarkan', 'manusia', 'meninggal', 'ketemu', 'malaikat', 'ajaib', 'auto', 'surga', 'bener', 'n', 'tuhanmu', 'n', 'nabimu', 'n', 'agamamu', 'nnjelaslah', 'bomberman', 'doyan', 'meledak', 'biar', 'ketemu', 'malaikat', 'orang', 'jawabannya', 'mudah', 'banget', 'd']",islam diajarkan manusia meninggal ketemu malaikat ajaib auto surga bener n tuhanmu n nabimu n agamamu nnjelaslah bomberman doyan meledak biar ketemu malaikat orang jawabannya mudah banget d
57,418,dari jmn soekarno amrik dan barat sudah was was mknya lempar bola isu poros jakartabeijing renzynewin ganyang cina triomacan,twitter,0,1,1,1,"['dari', 'jmn', 'soekarno', 'amrik', 'dan', 'barat', 'sudah', 'was', 'was', 'mknya', 'lempar', 'bola', 'isu', 'poros', 'jakartabeijing', 'renzynewin', 'ganyang', 'cina', 'triomacan']","['jmn', 'soekarno', 'amrik', 'barat', 'was', 'was', 'mknya', 'lempar', 'bola', 'isu', 'poros', 'jakartabeijing', 'renzynewin', 'ganyang', 'cina', 'triomacan']",jmn soekarno amrik barat wa wa mknya lempar bola isu poros jakartabeijing renzynewin ganyang cina triomacan
58,187,sebenarnya para pastur dan pendeta ini tidak boleh kita salahkan seratus persen karena mereka adalah korban dari ajaran alkitab mereka berani berbuat seperti itu karena ada ajaran dari alkitab yang merupakan perintah tuhan ketika mereka melakukan homosex fedopilia pemerkosaan pelacuran pokoknya yang berkaitan dengan skandal sex sekali lagi jangan salahkan mereka tapi koreksilah darimana mereka dapat inspirasi untuk melakukan perbuatan tak senonoh itu n ndibawah ini adalah perintah tuhan dalam alkitab yang menjadi inspirasi para pastur dan pendeta untuk melakukan hubungan sex bebas silahkan baca perintah tuhan dibawa ini nnberzinalah kamu niscaya tuhan tidak akan menghukumnnaku tidak akan menghukum anakanak perempuanmu sekalipun mereka berzinah atau menantumenantumu perempuan sekalipun mereka bersundal sebab mereka sendiri mengasingkan diri bersamasama dengan perempuanperempuan sundal dan mempersembahkan korban bersamasama dengan sundalsundal bakti dan umat yang tidak berpengertian akan runtuh hosea nnkimpoiilah perempuan sundal ciptakan keturunan sundal nnketika tuhan mulai berbicara dengan perantaraan hosea berfirmanlah ia kepada hosea quotpergilah kimpoiilah seorang perempuan sundal dan peranakkanlah anakanak sundal karena negeri ini bersundal hebat dengan membelakangi tuhan quot hosea nnbercintalah dengan perempuan sundal pezinannberfirmanlah tuhan kepadaku quotpergilah lagi cintailah perempuan yang suka bersundal dan berzinah seperti tuhan juga mencintai orang israel sekalipun mereka berpaling kepada allahallah lain dan menyukai kue kismis quot hosea nnjangan kuatir honor pelacuran akan dikuduskan tuhannlabanya dan upah sundalnya akan kudus bagi tuhan tidak akan ditahan atau disimpan tetapi dengan labanya itu akan disediakan makanan yang cukup dan pakaian yang indah bagi orangorang yang diam di hadapan tuhan yesaya nnperkosalah buatlah sesuka hatinntetapi ada anakku perempuan yang masih perawan dan juga gundik orang itu baiklah kubawa keduanya ke luar perkosalah mereka dan perbuatlah dengan mereka apa yang kamu pandang baik tetapi terhadap orang ini janganlah kamu berbuat noda quot hakimhakim nnberselingkuhlah jika suami tidak dirumahnnmarilah kita memuaskan birahi hingga pagi hari dan bersamasama menikmati asmara karena suamiku tidak dirumah ia sedang dalam perjalanan jauh amsal,kaskus,1,1,0,1,"['sebenarnya', 'para', 'pastur', 'dan', 'pendeta', 'ini', 'tidak', 'boleh', 'kita', 'salahkan', 'seratus', 'persen', 'karena', 'mereka', 'adalah', 'korban', 'dari', 'ajaran', 'alkitab', 'mereka', 'berani', 'berbuat', 'seperti', 'itu', 'karena', 'ada', 'ajaran', 'dari', 'alkitab', 'yang', 'merupakan', 'perintah', 'tuhan', 'ketika', 'mereka', 'melakukan', 'homosex', 'fedopilia', 'pemerkosaan', 'pelacuran', 'pokoknya', 'yang', 'berkaitan', 'dengan', 'skandal', 'sex', 'sekali', 'lagi', 'jangan', 'salahkan', 'mereka', 'tapi', 'koreksilah', 'darimana', 'mereka', 'dapat', 'inspirasi', 'untuk', 'melakukan', 'perbuatan', 'tak', 'senonoh', 'itu', 'n', 'ndibawah', 'ini', 'adalah', 'perintah', 'tuhan', 'dalam', 'alkitab', 'yang', 'menjadi', 'inspirasi', 'para', 'pastur', 'dan', 'pendeta', 'untuk', 'melakukan', 'hubungan', 'sex', 'bebas', 'silahkan', 'baca', 'perintah', 'tuhan', 'dibawa', 'ini', 'nnberzinalah', 'kamu', 'niscaya', 'tuhan', 'tidak', 'akan', 'menghukumnnaku', 'tidak', 'akan', 'menghukum', 'anakanak', 'perempuanmu', 'sekalipun', 'mereka', 'berzinah', 'atau', 'menantumenantumu', 'perempuan', 'sekalipun', 'mereka', 'bersundal', 'sebab', 'mereka', 'sendiri', 'mengasingkan', 'diri', 'bersamasama', 'dengan', 'perempuanperempuan', 'sundal', 'dan', 'mempersembahkan', 'korban', 'bersamasama', 'dengan', 'sundalsundal', 'bakti', 'dan', 'umat', 'yang', 'tidak', 'berpengertian', 'akan', 'runtuh', 'hosea', 'nnkimpoiilah', 'perempuan', 'sundal', 'ciptakan', 'keturunan', 'sundal', 'nnketika', 'tuhan', 'mulai', 'berbicara', 'dengan', 'perantaraan', 'hosea', 'berfirmanlah', 'ia', 'kepada', 'hosea', 'quotpergilah', 'kimpoiilah', 'seorang', 'perempuan', 'sundal', 'dan', 'peranakkanlah', 'anakanak', 'sundal', 'karena', 'negeri', 'ini', 'bersundal', 'hebat', 'dengan', 'membelakangi', 'tuhan', 'quot', 'hosea', 'nnbercintalah', 'dengan', 'perempuan', 'sundal', 'pezinannberfirmanlah', 'tuhan', 'kepadaku', 'quotpergilah', 'lagi', 'cintailah', 'perempuan', 'yang', 'suka', 'bersundal', 'dan', 'berzinah', 'seperti', 'tuhan', 'juga', 'mencintai', 'orang', 'israel', 'sekalipun', 'mereka', 'berpaling', 'kepada', 'allahallah', 'lain', 'dan', 'menyukai', 'kue', 'kismis', 'quot', 'hosea', 'nnjangan', 'kuatir', 'honor', 'pelacuran', 'akan', 'dikuduskan', 'tuhannlabanya', 'dan', 'upah', 'sundalnya', 'akan', 'kudus', 'bagi', 'tuhan', 'tidak', 'akan', 'ditahan', 'atau', 'disimpan', 'tetapi', 'dengan', 'labanya', 'itu', 'akan', 'disediakan', 'makanan', 'yang', 'cukup', 'dan', 'pakaian', 'yang', 'indah', 'bagi', 'orangorang', 'yang', 'diam', 'di', 'hadapan', 'tuhan', 'yesaya', 'nnperkosalah', 'buatlah', 'sesuka', 'hatinntetapi', 'ada', 'anakku', 'perempuan', 'yang', 'masih', 'perawan', 'dan', 'juga', 'gundik', 'orang', 'itu', 'baiklah', 'kubawa', 'keduanya', 'ke', 'luar', 'perkosalah', 'mereka', 'dan', 'perbuatlah', 'dengan', 'mereka', 'apa', 'yang', 'kamu', 'pandang', 'baik', 'tetapi', 'terhadap', 'orang', 'ini', 'janganlah', 'kamu', 'berbuat', 'noda', 'quot', 'hakimhakim', 'nnberselingkuhlah', 'jika', 'suami', 'tidak', 'dirumahnnmarilah', 'kita', 'memuaskan', 'birahi', 'hingga', 'pagi', 'hari', 'dan', 'bersamasama', 'menikmati', 'asmara', 'karena', 'suamiku', 'tidak', 'dirumah', 'ia', 'sedang', 'dalam', 'perjalanan', 'jauh', 'amsal']","['pastur', 'pendeta', 'salahkan', 'seratus', 'persen', 'korban', 'ajaran', 'alkitab', 'berani', 'berbuat', 'ajaran', 'alkitab', 'perintah', 'tuhan', 'homosex', 'fedopilia', 'pemerkosaan', 'pelacuran', 'pokoknya', 'berkaitan', 'skandal', 'sex', 'salahkan', 'koreksilah', 'darimana', 'inspirasi', 'perbuatan', 'senonoh', 'n', 'ndibawah', 'perintah', 'tuhan', 'alkitab', 'inspirasi', 'pastur', 'pendeta', 'hubungan', 'sex', 'bebas', 'silahkan', 'baca', 'perintah', 'tuhan', 'dibawa', 'nnberzinalah', 'niscaya', 'tuhan', 'menghukumnnaku', 'menghukum', 'anakanak', 'perempuanmu', 'berzinah', 'menantumenantumu', 'perempuan', 'bersundal', 'mengasingkan', 'bersamasama', 'perempuanperempuan', 'sundal', 'mempersembahkan', 'korban', 'bersamasama', 'sundalsundal', 'bakti', 'umat', 'berpengertian', 'runtuh', 'hosea', 'nnkimpoiilah', 'perempuan', 'sundal', 'ciptakan', 'keturunan', 'sundal', 'nnketika', 'tuhan', 'berbicara', 'perantaraan', 'hosea', 'berfirmanlah', 'hosea', 'quotpergilah', 'kimpoiilah', 'perempuan', 'sundal', 'peranakkanlah', 'anakanak', 'sundal', 'negeri', 'bersundal', 'hebat', 'membelakangi', 'tuhan', 'quot', 'hosea', 'nnbercintalah', 'perempuan', 'sundal', 'pezinannberfirmanlah', 'tuhan', 'kepadaku', 'quotpergilah', 'cintailah', 'perempuan', 'suka', 'bersundal', 'berzinah', 'tuhan', 'mencintai', 'orang', 'israel', 'berpaling', 'allahallah', 'menyukai', 'kue', 'kismis', 'quot', 'hosea', 'nnjangan', 'kuatir', 'honor', 'pelacuran', 'dikuduskan', 'tuhannlabanya', 'upah', 'sundalnya', 'kudus', 'tuhan', 'ditahan', 'disimpan', 'labanya', 'disediakan', 'makanan', 'pakaian', 'indah', 'orangorang', 'diam', 'hadapan', 'tuhan', 'yesaya', 'nnperkosalah', 'buatlah', 'sesuka', 'hatinntetapi', 'anakku', 'perempuan', 'perawan', 'gundik', 'orang', 'baiklah', 'kubawa', 'perkosalah', 'perbuatlah', 'pandang', 'orang', 'berbuat', 'noda', 'quot', 'hakimhakim', 'nnberselingkuhlah', 'suami', 'dirumahnnmarilah', 'memuaskan', 'birahi', 'pagi', 'bersamasama', 'menikmati', 'asmara', 'suamiku', 'dirumah', 'perjalanan', 'amsal']",pastur pendeta salahkan seratus persen korban ajaran alkitab berani berbuat ajaran alkitab perintah tuhan homosex fedopilia pemerkosaan pelacuran pokoknya berkaitan skandal sex salahkan koreksilah darimana inspirasi perbuatan senonoh n ndibawah perintah tuhan alkitab inspirasi pastur pendeta hubungan sex bebas silahkan baca perintah tuhan dibawa nnberzinalah niscaya tuhan menghukumnnaku menghukum anakanak perempuanmu berzinah menantumenantumu perempuan bersundal mengasingkan bersamasama perempuanperempuan sundal mempersembahkan korban bersamasama sundalsundal bakti umat berpengertian runtuh hosea nnkimpoiilah perempuan sundal ciptakan keturunan sundal nnketika tuhan berbicara perantaraan hosea berfirmanlah hosea quotpergilah kimpoiilah perempuan sundal peranakkanlah anakanak sundal negeri bersundal hebat membelakangi tuhan quot hosea nnbercintalah perempuan sundal pezinannberfirmanlah tuhan kepadaku quotpergilah cintailah perempuan suka bersundal berzinah tuhan mencintai orang israel berpaling allahallah menyukai kue kismis quot hosea nnjangan kuatir honor pelacuran dikuduskan tuhannlabanya upah sundalnya kudu tuhan ditahan disimpan labanya disediakan makanan pakaian indah orangorang diam hadapan tuhan yesaya nnperkosalah buatlah sesuka hatinntetapi anakku perempuan perawan gundik orang baiklah kubawa perkosalah perbuatlah pandang orang berbuat noda quot hakimhakim nnberselingkuhlah suami dirumahnnmarilah memuaskan birahi pagi bersamasama menikmati asmara suamiku dirumah perjalanan amsal
59,565,bodo bapish zz dasar papua eugenievn kamu tau monyet gak ya itu elu tertawa bapish hahaha yauda bomat dah kamu ya elu,twitter,0,1,0,1,"['bodo', 'bapish', 'zz', 'dasar', 'papua', 'eugenievn', 'kamu', 'tau', 'monyet', 'gak', 'ya', 'itu', 'elu', 'tertawa', 'bapish', 'hahaha', 'yauda', 'bomat', 'dah', 'kamu', 'ya', 'elu']","['bodo', 'bapish', 'zz', 'dasar', 'papua', 'eugenievn', 'tau', 'monyet', 'gak', 'elu', 'tertawa', 'bapish', 'hahaha', 'yauda', 'bomat', 'dah', 'elu']",bodo bapish zz dasar papua eugenievn tau monyet gak elu tertawa bapish hahaha yauda bomat dah elu
60,301,bmarilah kita berpikir dengan logis dan pakai hati nuraninnmasih layakkah agama anda yang mengaku sebagai rahmatan semesta alam itu untuk dianut nnambil waktu sebentar dan renungkan nnrenungkan apa yang terjadinndengan doktrin agama bisa menyebabkan korban meninggal anak kecil berumur dan tahunnkedua anak ini tidak punya salah apa dengan agama kalian bnn berduka berduka berduka,kaskus,0,1,0,0,"['bmarilah', 'kita', 'berpikir', 'dengan', 'logis', 'dan', 'pakai', 'hati', 'nuraninnmasih', 'layakkah', 'agama', 'anda', 'yang', 'mengaku', 'sebagai', 'rahmatan', 'semesta', 'alam', 'itu', 'untuk', 'dianut', 'nnambil', 'waktu', 'sebentar', 'dan', 'renungkan', 'nnrenungkan', 'apa', 'yang', 'terjadinndengan', 'doktrin', 'agama', 'bisa', 'menyebabkan', 'korban', 'meninggal', 'anak', 'kecil', 'berumur', 'dan', 'tahunnkedua', 'anak', 'ini', 'tidak', 'punya', 'salah', 'apa', 'dengan', 'agama', 'kalian', 'bnn', 'berduka', 'berduka', 'berduka']","['bmarilah', 'berpikir', 'logis', 'pakai', 'hati', 'nuraninnmasih', 'layakkah', 'agama', 'mengaku', 'rahmatan', 'semesta', 'alam', 'dianut', 'nnambil', 'sebentar', 'renungkan', 'nnrenungkan', 'terjadinndengan', 'doktrin', 'agama', 'menyebabkan', 'korban', 'meninggal', 'anak', 'berumur', 'tahunnkedua', 'anak', 'salah', 'agama', 'bnn', 'berduka', 'berduka', 'berduka']",bmarilah berpikir logis pakai hati nuraninnmasih layakkah agama mengaku rahmatan semesta alam dianut nnambil sebentar renungkan nnrenungkan terjadinndengan doktrin agama menyebabkan korban meninggal anak berumur tahunnkedua anak salah agama bnn berduka berduka berduka
61,103,magrib time tapi jiran sebelah bole memekak pula elak aku bom je uma kau tertawa hormat la sikit org islam kau tu kafir dok diam la,twitter,0,1,1,1,"['magrib', 'time', 'tapi', 'jiran', 'sebelah', 'bole', 'memekak', 'pula', 'elak', 'aku', 'bom', 'je', 'uma', 'kau', 'tertawa', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']","['magrib', 'time', 'jiran', 'sebelah', 'bole', 'memekak', 'elak', 'bom', 'je', 'uma', 'kau', 'tertawa', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']",magrib time jiran sebelah bole memekak elak bom je uma kau tertawa hormat la sikit org islam kau tu kafir dok diam la
62,674,orangorang yang sering teriak ganyang cina itu kenape kagak jadi atlit aje ya tuh jojo ginting adalah pejuang yang nyata kalian ganyang cina kok kaos doang,twitter,0,1,0,0,"['orangorang', 'yang', 'sering', 'teriak', 'ganyang', 'cina', 'itu', 'kenape', 'kagak', 'jadi', 'atlit', 'aje', 'ya', 'tuh', 'jojo', 'ginting', 'adalah', 'pejuang', 'yang', 'nyata', 'kalian', 'ganyang', 'cina', 'kok', 'kaos', 'doang']","['orangorang', 'teriak', 'ganyang', 'cina', 'kenape', 'kagak', 'atlit', 'aje', 'tuh', 'jojo', 'ginting', 'pejuang', 'nyata', 'ganyang', 'cina', 'kaos', 'doang']",orangorang teriak ganyang cina kenape kagak atlit aje tuh jojo ginting pejuang nyata ganyang cina kaos doang
63,660,wkwkkw yaudah dah iya lingkar otak kita tak sama percuma berdebat dengan wanabud pelajari arti kafir coba ngomong bom di pesawat nyambung dimananya sih goblok wkwkwkwk,twitter,0,1,1,1,"['wkwkkw', 'yaudah', 'dah', 'iya', 'lingkar', 'otak', 'kita', 'tak', 'sama', 'percuma', 'berdebat', 'dengan', 'wanabud', 'pelajari', 'arti', 'kafir', 'coba', 'ngomong', 'bom', 'di', 'pesawat', 'nyambung', 'dimananya', 'sih', 'goblok', 'wkwkwkwk']","['wkwkkw', 'yaudah', 'dah', 'iya', 'lingkar', 'otak', 'berdebat', 'wanabud', 'pelajari', 'arti', 'kafir', 'coba', 'ngomong', 'bom', 'pesawat', 'nyambung', 'dimananya', 'sih', 'goblok', 'wkwkwkwk']",wkwkkw yaudah dah iya lingkar otak berdebat wanabud pelajari arti kafir coba ngomong bom pesawat nyambung dimananya sih goblok wkwkwkwk
64,735,dasar goblok opm rms itu tugas tni bukan densus teroris mewek mulu datuardhi kalau perusuh papua rms opm kebal peluru densus,twitter,0,1,0,1,"['dasar', 'goblok', 'opm', 'rms', 'itu', 'tugas', 'tni', 'bukan', 'densus', 'teroris', 'mewek', 'mulu', 'datuardhi', 'kalau', 'perusuh', 'papua', 'rms', 'opm', 'kebal', 'peluru', 'densus']","['dasar', 'goblok', 'opm', 'rms', 'tugas', 'tni', 'densus', 'teroris', 'mewek', 'mulu', 'datuardhi', 'perusuh', 'papua', 'rms', 'opm', 'kebal', 'peluru', 'densus']",dasar goblok opm rms tugas tni densus teroris mewek mulu datuardhi perusuh papua rms opm kebal peluru densus
65,634,selama ceramah isinya masih kopar kapir antek cina komunis pki liberal syiah tegakkan khilafah dll jangan harap indonesia bebas bom bunuh diri atau penyerangan terhadap aparat yang mereka anggap thogut twitter comdiyahaudyastatus,twitter,0,1,1,1,"['selama', 'ceramah', 'isinya', 'masih', 'kopar', 'kapir', 'antek', 'cina', 'komunis', 'pki', 'liberal', 'syiah', 'tegakkan', 'khilafah', 'dll', 'jangan', 'harap', 'indonesia', 'bebas', 'bom', 'bunuh', 'diri', 'atau', 'penyerangan', 'terhadap', 'aparat', 'yang', 'mereka', 'anggap', 'thogut', 'twitter', 'comdiyahaudyastatus']","['ceramah', 'isinya', 'kopar', 'kapir', 'antek', 'cina', 'komunis', 'pki', 'liberal', 'syiah', 'tegakkan', 'khilafah', 'dll', 'harap', 'indonesia', 'bebas', 'bom', 'bunuh', 'penyerangan', 'aparat', 'anggap', 'thogut', 'twitter', 'comdiyahaudyastatus']",ceramah isinya kopar kapir antek cina komunis pki liberal syiah tegakkan khilafah dll harap indonesia bebas bom bunuh penyerangan aparat anggap thogut twitter comdiyahaudyastatus
66,493,disaat kafir bikin banyak penemuan yang mencerahkan kaum onta malah selalu bikin cara nyimpan bom nyimpan di turban di burqa di odol,twitter,0,1,1,1,"['disaat', 'kafir', 'bikin', 'banyak', 'penemuan', 'yang', 'mencerahkan', 'kaum', 'onta', 'malah', 'selalu', 'bikin', 'cara', 'nyimpan', 'bom', 'nyimpan', 'di', 'turban', 'di', 'burqa', 'di', 'odol']","['disaat', 'kafir', 'bikin', 'penemuan', 'mencerahkan', 'kaum', 'onta', 'bikin', 'nyimpan', 'bom', 'nyimpan', 'turban', 'burqa', 'odol']",disaat kafir bikin penemuan mencerahkan kaum onta bikin nyimpan bom nyimpan turban burqa odol
67,66,sapa nih yang ngajarin nyontoh demo berjilid kemaren yang teriak ganyang cina bunuh ahok well done anies well done twitter comgunromlistatus,twitter,0,1,1,1,"['sapa', 'nih', 'yang', 'ngajarin', 'nyontoh', 'demo', 'berjilid', 'kemaren', 'yang', 'teriak', 'ganyang', 'cina', 'bunuh', 'ahok', 'well', 'done', 'anies', 'well', 'done', 'twitter', 'comgunromlistatus']","['sapa', 'ngajarin', 'nyontoh', 'demo', 'berjilid', 'kemaren', 'teriak', 'ganyang', 'cina', 'bunuh', 'ahok', 'well', 'done', 'anies', 'well', 'done', 'twitter', 'comgunromlistatus']",sapa ngajarin nyontoh demo berjilid kemaren teriak ganyang cina bunuh ahok well done anies well done twitter comgunromlistatus
68,174,joko tak uk uk si kafir yahudi itu yang pngecut gak brani perang darat trbuka braninya cm lmpar bom dari psawat banci itu paham tak uk uk hhe,twitter,0,1,1,1,"['joko', 'tak', 'uk', 'uk', 'si', 'kafir', 'yahudi', 'itu', 'yang', 'pngecut', 'gak', 'brani', 'perang', 'darat', 'trbuka', 'braninya', 'cm', 'lmpar', 'bom', 'dari', 'psawat', 'banci', 'itu', 'paham', 'tak', 'uk', 'uk', 'hhe']","['joko', 'uk', 'uk', 'si', 'kafir', 'yahudi', 'pngecut', 'gak', 'brani', 'perang', 'darat', 'trbuka', 'braninya', 'cm', 'lmpar', 'bom', 'psawat', 'banci', 'paham', 'uk', 'uk', 'hhe']",joko uk uk si kafir yahudi pngecut gak brani perang darat trbuka braninya cm lmpar bom psawat banci paham uk uk hhe
69,289,gampang banget kaya membalik halaman buku ya gak kalau kafir kan tinggal di bom selesai enak yang ngebom malah masuk surga yang di bom gak tau apa apa masuk neraka karena dia kafir dan pantas di bom enak ya jadi orang yang gak kafir tu apapun yang dia lakukan surga,twitter,0,1,1,1,"['gampang', 'banget', 'kaya', 'membalik', 'halaman', 'buku', 'ya', 'gak', 'kalau', 'kafir', 'kan', 'tinggal', 'di', 'bom', 'selesai', 'enak', 'yang', 'ngebom', 'malah', 'masuk', 'surga', 'yang', 'di', 'bom', 'gak', 'tau', 'apa', 'apa', 'masuk', 'neraka', 'karena', 'dia', 'kafir', 'dan', 'pantas', 'di', 'bom', 'enak', 'ya', 'jadi', 'orang', 'yang', 'gak', 'kafir', 'tu', 'apapun', 'yang', 'dia', 'lakukan', 'surga']","['gampang', 'banget', 'kaya', 'membalik', 'halaman', 'buku', 'gak', 'kafir', 'tinggal', 'bom', 'selesai', 'enak', 'ngebom', 'masuk', 'surga', 'bom', 'gak', 'tau', 'masuk', 'neraka', 'kafir', 'bom', 'enak', 'orang', 'gak', 'kafir', 'tu', 'apapun', 'lakukan', 'surga']",gampang banget kaya membalik halaman buku gak kafir tinggal bom selesai enak ngebom masuk surga bom gak tau masuk neraka kafir bom enak orang gak kafir tu apapun lakukan surga
70,709,quoteblackpetroleumbeddbacbyg penting agama coy kl agama kuat insyaallah semua baik saja quotennjangan mau diboongin agama bray nnikah itu yang paling penting kepribadian dan kejujuran agama nomor sekian nnlu dapet istri yang berjilbab atau maksa istri kamu berjilbab emang ada jaminan istri kamu gak kasar gak membangkang gak selingkuh gak nipu gak berbuat kriminal gak meleduk kayak teroris nn ngakak,kaskus,0,1,1,0,"['quoteblackpetroleumbeddbacbyg', 'penting', 'agama', 'coy', 'kl', 'agama', 'kuat', 'insyaallah', 'semua', 'baik', 'saja', 'quotennjangan', 'mau', 'diboongin', 'agama', 'bray', 'nnikah', 'itu', 'yang', 'paling', 'penting', 'kepribadian', 'dan', 'kejujuran', 'agama', 'nomor', 'sekian', 'nnlu', 'dapet', 'istri', 'yang', 'berjilbab', 'atau', 'maksa', 'istri', 'kamu', 'berjilbab', 'emang', 'ada', 'jaminan', 'istri', 'kamu', 'gak', 'kasar', 'gak', 'membangkang', 'gak', 'selingkuh', 'gak', 'nipu', 'gak', 'berbuat', 'kriminal', 'gak', 'meleduk', 'kayak', 'teroris', 'nn', 'ngakak']","['quoteblackpetroleumbeddbacbyg', 'agama', 'coy', 'kl', 'agama', 'kuat', 'insyaallah', 'quotennjangan', 'diboongin', 'agama', 'bray', 'nnikah', 'kepribadian', 'kejujuran', 'agama', 'nomor', 'sekian', 'nnlu', 'dapet', 'istri', 'berjilbab', 'maksa', 'istri', 'berjilbab', 'emang', 'jaminan', 'istri', 'gak', 'kasar', 'gak', 'membangkang', 'gak', 'selingkuh', 'gak', 'nipu', 'gak', 'berbuat', 'kriminal', 'gak', 'meleduk', 'kayak', 'teroris', 'nn', 'ngakak']",quoteblackpetroleumbeddbacbyg agama coy kl agama kuat insyaallah quotennjangan diboongin agama bray nnikah kepribadian kejujuran agama nomor sekian nnlu dapet istri berjilbab maksa istri berjilbab emang jaminan istri gak kasar gak membangkang gak selingkuh gak nipu gak berbuat kriminal gak meleduk kayak teroris nn ngakak
71,68,jika saja si penulis tidak pernah di cuci otaknya oleh islam tentu tidak akan mengatakan demikiannsama seperti para teroris jika mereka tidak pernah mengenal islam napa mereka meledakan diri mereka bersama anak istri mereka nnjadi mohon gunakanlah otak jika ingin mengikari islam mengajari manusia menjadi apa cd,kaskus,0,1,0,0,"['jika', 'saja', 'si', 'penulis', 'tidak', 'pernah', 'di', 'cuci', 'otaknya', 'oleh', 'islam', 'tentu', 'tidak', 'akan', 'mengatakan', 'demikiannsama', 'seperti', 'para', 'teroris', 'jika', 'mereka', 'tidak', 'pernah', 'mengenal', 'islam', 'napa', 'mereka', 'meledakan', 'diri', 'mereka', 'bersama', 'anak', 'istri', 'mereka', 'nnjadi', 'mohon', 'gunakanlah', 'otak', 'jika', 'ingin', 'mengikari', 'islam', 'mengajari', 'manusia', 'menjadi', 'apa', 'cd']","['si', 'penulis', 'cuci', 'otaknya', 'islam', 'demikiannsama', 'teroris', 'mengenal', 'islam', 'napa', 'meledakan', 'anak', 'istri', 'nnjadi', 'mohon', 'gunakanlah', 'otak', 'mengikari', 'islam', 'mengajari', 'manusia', 'cd']",si penulis cuci otaknya islam demikiannsama teroris mengenal islam napa meledakan anak istri nnjadi mohon gunakanlah otak mengikari islam mengajari manusia cd
72,768,matanajwadebatjakarta lucu banget jawaban ahok gak nyambung ditanya apa di jawab apa kena skak mat d pertanyaan isu agama tdi dasar cina tolol hahaha,twitter,0,1,0,1,"['matanajwadebatjakarta', 'lucu', 'banget', 'jawaban', 'ahok', 'gak', 'nyambung', 'ditanya', 'apa', 'di', 'jawab', 'apa', 'kena', 'skak', 'mat', 'd', 'pertanyaan', 'isu', 'agama', 'tdi', 'dasar', 'cina', 'tolol', 'hahaha']","['matanajwadebatjakarta', 'lucu', 'banget', 'ahok', 'gak', 'nyambung', 'kena', 'skak', 'mat', 'd', 'isu', 'agama', 'tdi', 'dasar', 'cina', 'tolol', 'hahaha']",matanajwadebatjakarta lucu banget ahok gak nyambung kena skak mat d isu agama tdi dasar cina tolol hahaha
73,374,kau pendikan tinggi tapi bodoh gak ada larang bawa agama biar orang islam yang di bayar ahok sadar gak jadi milih ahok gla,twitter,0,1,0,1,"['kau', 'pendikan', 'tinggi', 'tapi', 'bodoh', 'gak', 'ada', 'larang', 'bawa', 'agama', 'biar', 'orang', 'islam', 'yang', 'di', 'bayar', 'ahok', 'sadar', 'gak', 'jadi', 'milih', 'ahok', 'gla']","['kau', 'pendikan', 'bodoh', 'gak', 'larang', 'bawa', 'agama', 'biar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'gak', 'milih', 'ahok', 'gla']",kau pendikan bodoh gak larang bawa agama biar orang islam bayar ahok sadar gak milih ahok gla
