id,comment_text,toxic,severe_toxic,obscene,insult,threat,identity_hate,,
0a11a3312726c486,"Ketua Umum PAN USER, menyatakan dirinya siap maju sebagai Calon Presiden Republik Indonesia pada Pilpres 2019.;",0,0,0,0,0,0,,
0a11b7ca1b63fe94,"USER Knapa ga sekalian aja, ada Islam Nusantara, Kristen Katolik Nusantara, Kristen Protestan Nusantara, Hindu Nusantara, Budha Nusantara dan agama lain di Indonesia ada Nusantara nya, jadi kan NKRI banget gt loh...'",0,0,0,0,0,0,,
0a11db8150c142ec,Tadi I confused gila bila instructor tibe2 bbual in chinese to me aku step mne nya phm uh cing cong ling long ding dong',0,0,0,0,0,0,,
0a16cfdad14faeb4,USER USER USER Protestan dr Amerika? Katolik dr Roma? Begitukah?? Ada yg bs jawab? Krn setau saya tdk seperti itu...',0,0,0,0,0,0,,
0a1746ac2c507f68,"USER USER Betul yang Nggak suka Agama dalam politik itu nggak salah Suka Makan Babi, Minum minuman keras dan memilih pemimpin Nasrani dan Yahudi jadi pemimpin. Dan Sp3 Keluar karena Tidak terbukti zina nya, yang ditinggal zina 7 Tahun terbukti",0,0,0,0,0,0,,
0a182cccd413357a,"Yg paling mirisnya, mereka tuh cowo bertiga anj anj anj anj anj! COWO LOH! Sanggup ya mulutnya ngerumpi terus gbisa diam kaya congor bebek. Sampe film nya habis anjiiirr! Kesal ke ubun ubun dah ketahan dlm hati karena pasti ga enak jg ikutan emosi apalag",1,0,0,0,0,0,,
0a19319ca119d890,USER USER Amit amit.. Udah doer burik kriput diposting.. Anjing juga ogah ngliatnya jijik',1,0,0,0,0,0,,
0a198b5fca23f213,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,,
0a1a68dcaa19256c,USER USER ini masih cacad bgt ngeditnya loh\xf0\x9f\x98\xad tapi makaih yaaa huhuu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a',0,0,0,0,0,0,,
0a1b02c251abc5cc,USER tiada rotan akarpun jadi. Tiada pergantian presiden pergantian capres pun jadi.,0,0,0,0,0,0,,
0a1b391a7b44b37c,bom djia',0,0,0,0,0,0,,
0a1b9d1dc60b0ea6,USER USER Bwahahahhahha.....antek asing...lo pikir lo bisa kaya dengan memisahkan diri dr Indonesia....jd antek pengeruk bumi iya...lo mah palibg dianggap jongos\nDasar mental penjilat lo pada!',1,0,0,0,0,1,,
0a1c11e38b6daef0,"Status Dukung ""Gerakan Matikan Lilin untuk Ahok"" Gubernur Sebut Akun Facebook Di-""hack"" URL",1,0,0,0,0,0,,
0a1c647d1a10b3e9,RT USER Satu persatu antek orba muncul kepermukaan. Pedih memang gk bisa lagi korupsi berjemaah spt jaman suharto dan sby.,1,0,0,0,0,1,,
0a1c6affaac8b95a,"USER Kedua alis terangkat, samar. Ia tampak asing atas bahasa yang kau gunakan. \n\n""... Okay?"" Ia membalas, berganti dengan bahasa inggris; yang dikata merupakan bahasa universal.'",0,0,0,0,0,0,,
0a1dbf3c852dd3d0,"USER Chinese pasrahan, becek, suka teriak, doyan ngewe, sering jg dpt yg squirt...'",1,0,1,0,0,1,,
0a1df25805d6d2e7,Aku akan kembali ke regim diet ala ala komunis aku.',0,0,0,0,0,0,,
0a1e227d0bee3646,USER Lebih tidak percaya lagi kpd keislaman presiden fiksi,1,0,0,0,0,1,,
0a1eae02826fb2e6,"USER USER USER Banteng lebih ngeri lagi bung,sarangnya komunis'",1,0,0,0,0,1,,
0a1feafcec42a1e6,"USER USER USER USER USER USER USER Bagi sembako dan bagi sertifikat aja sudah diambil alih sama pak joko, masa dikasih kerjaan yang lebih penting malah mau lempar lg ke Gubernur",0,0,0,0,0,0,,
0a1ff1c729332a51,USER Akhirnya kena bacot lg :((',0,0,0,0,0,0,,
0a20143c51f1404b,Usir cina dri nkri Wni keturunan cina diskrening dulu,1,1,0,0,0,1,,
0a21240c11a649a7,"USER Banyakin bersyukur aja. Syukuran ga dikasih cacat yg terlalu..\nAku insecure tapi hasilnya minder malah liat yg lebih cantik, kok kamu malah kesel \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'",0,0,0,0,0,0,,
0a21be6fd3300824,"Makin tua makin tidak berjiwa.\nMiskin kata miskin kalimat, sampai2 melukai perasaan para alim.\nMenarilah diatas puisimu yg dibisikkan oleh iblis laktatullah yg sdh melekat pd jiwamu.\nJika jiwa tk lagi berfungsi hati tak lagi tersentuh maka bersiaplah untuk menerima azab ALLAH.SWT'",0,0,0,0,0,0,,
0a227189d5cfb2b1,"USER Kristen nusantara? wohh malah bisa disebut kristen provinsi HKBP, GBKP, GKPS contoh dari sumut. GKJ, GKP dari jawa. masih banyak lagi malah haha. pake doa bahasa masing masing. sama unsur budaya masing masing bisa di masukkan haha'",0,0,0,0,0,0,,
0a22dcddec4f3b68,#CNNIndonesia; Presiden Jokowi mencoret 14 proyek dari daftar setelah memutuskan ingin lebih realistis mengejar pembangunan Proyek Strategis Nasional. Proyek apa saja yang dihilangkan?,0,0,0,0,0,0,,
0a22fa6fc45cbdde,"Berita lokal untuk yang tinggal di margonda dan sekitarnya.\n\nDitemukan tas mencurigakan di barel, diduga berisi bom. Jalan ditutup.\n\nKomentar temen gue, ""ngapain ngebom barel. Isinya juga anak kosan yang makan mie instan semua.""\n\nFyi, doi kesel soa",0,0,0,0,0,0,,
0a233c0eb2816a22,USER yeuh mentalita sunda sib...g club g pendukung kunyuk kabeh...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL,1,0,0,0,0,1,,
0a235851e631ff27,USER USER myanmar kafir budha teroris,1,0,0,0,0,1,,
0a26b95eed56c84e,USER apa? vin? gimana gimana? mata gue budek gabisa baca',0,0,0,0,0,0,,
0a2707795f51c12b,RT USER: USER ganyang PKI,1,1,0,0,0,1,,
0a277a7e9f94ede5,"Ini Media milik Cina itu ya. Usir aja, Biang Perpecahan!",1,1,0,0,0,1,,
0a28f87f7f09d928,3. Ya. Aku seorang katolik sejak kecil. Tidak ada alasannya. Mungkin karena orangtua.',0,0,0,0,0,0,,
0a2975041ec865a9,Video Mujahidin Menyerang Pasukan Teroris Budha di Myanmar URL,1,0,0,0,0,1,,
0a2a82d376cf3d6f,"USER USER USER Kristen woles aja prof.. Dri timur sampe barat namanya beda2, menyesuaikan tiap daerah termasuk tata cara beribadah nya.. Tetapi masalah keyakinan semua sama.. Kristen nusantara.. \xf0\x9f\x98\x8a'",0,0,0,0,0,0,,
0a2a9baea1def1fd,Jadi penasaran proses dia menulis. Teknik dia menulis itu seperti apa. Kenapa dia bisa begitu mudahnya bikin narasi-deskripsi yang bajingan. Metode dia riset itu yang bagaimana. Duh weslah pokoknya.',0,0,0,0,0,0,,
0a2aa77d05017c03,Bodoh dasar noob lah ramos ni. Jijik',1,0,0,0,0,0,,
0a2b199ecbcdf511,"sekarang kalian lihat sendiri, bagaimana rezim ini ingin menjual semua aset bangsa. lengserkan jokowi Garuda Bangkrut",1,1,0,0,0,0,,
0a2bd6b53d9f18df,USER USER Bagaimana dengan Hadits yang mengatakan bahwasanya Rasulullah pernah membeli sebagian Makanan dari orang Yahudi dengan cara Hutang (ditunda) dan menggadaikan Perisai nya.',0,0,0,0,0,0,,
0a2bdc0fd561d019,USER mari diborong diborong dihabiskan...; untuk mbantu fakir dan umat yg dimiskinkan pengetahuannya oleh (yg ngakunya) ulama; diborong diborong diborong...,1,0,1,0,0,0,,
0a2c1dffead71425,"USER Kalo dari ktp kita tahu ada mayat agamanya kepercayaan :; 1. Jgn diurusin, biarin yg se-kepercayaan yg urus.; 2. Kalo agamanya jelas beri penghormatan; 3. Biar diurus negara krn negara punya catatan kepercayaan di indonesia, mgk ratusan ribu ð???ð???ð???;",0,0,0,0,0,0,,
0a2d0935be444c9a,"Kalo wanita2 Jawa sdh mau membuang tradisi sanggul dan kebaya, ntar malah yg melestarikannya adalah wanita2 tionghoa dari Singapura dan Malaysia. Pakaian kebaya disono pakaian yg dianggap penting dan anggun.",1,0,1,0,0,0,,
0a2db7891e9645de,USER Yg memblow up jokowi itu adalah media media tv dan koran milik orang2 china yg notabene kafir semua.. coba aja cek dilapangan',1,0,0,0,0,1,,
0a2e08f84a796e1e,USER USER USER USER USER USER USER USER Bibit LGBT sudah tumbuh sejak SMA URL,0,0,0,0,0,0,,
0a2e68da2c816e11,Calon Gubernur Sumatera Utara Nomor Urut 2 Djarot Saiful Hidayat tegaskan tidak akan membagi-bagikan uang pada pemilihan Gubernur dan Wakil Gubernur Sumatera Utara Tahun 2018.; ; #Sumutbersih #GubernurZamanNow #DjarotSihar2 ; #SumutPilih2Djoss ; PDI_Perjua,0,0,0,0,0,0,,
0a2e6b8304e12daf,Jadikan aku antek-antek mu:))\nUSER \n\n#Gabut #EXO',0,0,0,0,0,0,,
0a2e9095d735bbd6,USER USER Tolol jijik',1,0,0,0,0,0,,
0a2f8c955701dee4,"USER USER Strategi kotor PKS...\nCebong manapun udh apal, njing...'",1,0,0,0,0,1,,
0a30742279a3c079,Mahasiswa FKM UMI Diwajibkan Budaya Literasi -,0,0,0,0,0,0,,
0a31507f0d185fe6,USER Saya dukung 200 % pernyataan Najwa soal KPK. Lebih baik DPR kita bubarkan,1,1,0,0,0,1,,
0a31ee159945a908,USER USER USER USER Ekspor cebong ajalah',0,0,0,0,0,0,,
0a34720396de03c9,USER Harus baliiik!!!!! Kalo ngga titit kamu ntar malem ilang!!!!!! \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x97\xa1',1,0,1,0,0,0,,
0a34dccdba4b1ccc,USER Ada maksudnya mungkin. Yang orang katolik malah kursus dulu sebelum nikah. Klo tujuannya positif gw dukung',0,0,0,0,0,0,,
0a35021b27e62631,USER USER lu kampang',1,0,0,0,0,0,,
0a3530fa521f5127,6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastru #RakyatB3rsamaJKW,0,0,0,0,0,0,,
0a35b19145669cac,"USER Iya monyet2 juga sedih, kandang orang utan yg ada air disekelilingnya jg parah sih, kotoe bgt. Orang utan nya gakliatan ntah kmana kaya film RISE THE PLANET OF THE APES :(\n\nIya yg danau dkt kandang buaya pun kaya rawa2 gt. Kalo dulu kan ada w",0,0,0,0,0,0,,
0a3684d87614c470,Kelamaan baangg jika 2109?; #2019GantiPresiden,1,0,0,0,0,0,,
0a36b497ec843eb1,Sekarang banyak sekali orang yang membuat #catatan di #jurnal #penelitian #agama #sosial #budaya mereka mengenai #nabinabiafrika yang bahkan saya sebagai pembawa jurnal belumlah sampai sejauh itu perjalanan penelitian saya sebagai orang yang di anggap seb,0,0,0,0,0,0,,
0a36cc6c159bc158,USER Emot nete? Yang bener aja lo',1,0,1,0,0,0,,
0a3788465d2978bd,Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum ICMI?,1,0,0,0,0,1,,
0a37add9547a60fc,USER Ga apa2 pak kok USER ... \nSy sih yakin kalo yg minta impor adalah bpk atau pak USER itu sah2 aja. Dan kalian tetep bukan antek aseng. Tetap semangat ya pak.. \n\nYg lain jgn ikut2an minta impor deh.. krn yg lain belum dpt,1,0,1,0,0,0,,
0a37b3be1dddbab2,RT USER: Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! #DebatFinalPilkadaJKT,1,0,0,0,0,0,,
0a38001dd2678c2b,"orang yang gaung gaungin kampanye ""pribumi berkuasa"" itu sama kayak white-nationalist di poland yang kampanyein supremasi kulit putih. sama sama relijius-fasis. bedanya judul aja, disana temanya ""katolik kulit putih"" disini ""islam pribumi"".'",0,0,0,0,0,0,,
0a3808eeb5bcab10,RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL,1,0,0,0,0,1,,
0a38150a494e4dea,USER Pak USER pernyataan Din Syamsuddin harus jadi pintu masuk mencabut ijin semua pendidikan Islam,1,0,0,0,0,1,,
0a385aa19be5dc6d,"RT USER: aliansi dajjal freemason membuat gaduh disekte indonesia- meluncurkan tokoh"" perpartaian untuk berteriak menghina islam,\xe2\x80\xa6'",0,0,0,0,0,0,,
0a385cd86e134a04,gila yah ini rezim jongos Cina,1,0,0,0,0,1,,
0a38738c4f3ccf32,USER USER USER USER Apanya yang kebuka kemunaqikannya,1,0,0,0,0,0,,
0a38dc701ecbfe96,"USER saya beli barang, dan dikirim barang yg cacat. Bagaimana cara tukar barang ya? Saya sudah komplain sih lewat ulasan tetapi belum direspon'",0,0,0,0,0,0,,
0a3a6b72244d8a0e,Bukan basa basi .. itu keluar dari hati.; ; #2019GantiPresiden;,1,0,0,0,0,0,,
0a3ae987022ad45d,"USER USER USER USER bani selangkangan,cabol...'",1,0,0,0,0,1,,
0a3ba21a4a9b18ff,Terdapat satu kajian di mana Bani Jawi atau pun bangsa Melayu itu berasal daripada keturunan Nabi Ibrahim AS dari isteri ke 3 yang bernama Siti Qaturah atau Katurah di mana banyak tertulis di kitab kitab kuno yahudi. KATURAH bermaksud kemenyan atau wangi,0,0,0,0,0,0,,
0a3da27a0044fa46,"Resiko Terkena Pneumonia Tinggi Akibat Vape, Ini Penjelasannya - Kedaulatan Rakyat #budaya #penelitian #berita",0,0,0,0,0,0,,
0a4096e3c8ab2052,"Block aja lah si bencong asu \xf0\x9f\x98\x82\nKalo cuma main upload screenshot mah gue juga bisa bencong tolol! :v\nLaki itu ketemu dan adu jotos,, bukannya malah nyinyir dan upload screenshotan! :v\nDasar bencong kontol! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,0,1,0,0,0,,
0a41788b3fcf15aa,Teman2 SD gw yg SMPnya di katolik terbagus itu cerita soal olimpiade ini itu. Gw di SMPN terbagus masuk kelas terbaik malah ga tau',0,0,0,0,0,0,,
0a429835a1f3abf0,RT USER: USER Puisi Sukmawati puisi sang iblis',1,0,0,0,0,0,,
0a43e93786ec3c2e,"USER USER USER USER Di Alquran tertulis, orang kafir kyak lu wajar gak tau sih, silahkan dibaca, itu diturunkan juga untuk lo kok, agar lo mendapat petunjuk'",1,0,0,0,0,1,,
0a44e01f7fca77c7,USER USER Agenda Yahudi. Hati2 semua',0,0,0,0,0,0,,
0a4577a554b1f492,"Selamat Hari Kartini; ""Majulah Perempuan Indonesia"" #HariKartini #harikartini2018",0,0,0,0,0,0,,
0a45f61be683c02a,USER Gaya pengumpylan masa PKI',0,0,0,0,0,0,,
0a46042669c881a2,USER USER Nggak kok kakak sayang. Sekolah aku juga sekolah katolik. tapi ada 5 agama kok terus tiap minggu ada acara per agama masing masing kak. Goodluck kak\xf0\x9f\x92\x9c',0,0,0,0,0,0,,
0a462703863d387c,SBY+PRABOWO; #2019GantiPresiden menang mutlak ? Chopper balik ke solo; USER Om USER,1,0,0,0,0,0,,
0a46d3bfb21a7989,"USER USER Ko jokowi""prabowo lah""sekarang rayat kecil susah""listrik aja tambah mahal",1,0,0,0,0,0,,
0a4880b0a7471f4a,"#kom3 Menkumham: pernah kita debat UU Pilkada dulu, diketok, pendekatan waktu itu presiden mengeluarkan Perppu, tapi skrg ini presiden tdk menandatanganinya.",0,0,0,0,0,0,,
0a48d313348860e3,Kenapa setelah peristiwa 98 Prabowo diberhentikan dari TNI? Dan kabur ke Jordania? Ada yg bisa kasih penjelasan?,1,0,0,0,0,0,,
0a4b70347bfb4643,Universitas Islam Rohingya di Maungdaw dibakar Teroris Budha (12/9).,1,0,0,0,0,1,,
0a4b912fe02637ac,Apakah kita menuntut si penista ini diadili krn dia orang kristen? sama sekali tidak!! krn Islam tdk pernah membenci krn beda #TahanPenista',1,0,0,0,0,1,,
0a4c3c0e527e4f90,.Harmonisnya tata krama pergaulan masyakat kampungku meskipun berbagai budaya yg melatar belakangi kami.Nyanyian serta canda canda temanku.Nikmatnya sajaian hidangan masakan dan minuman yg kembali harus tak lagi ku rasakan.,0,0,0,0,0,0,,
0a4ca14f5a9366b8,RT USER: Mengenal LAIKA Anjing Pertama yang Mengorbit Bumi URL,0,0,0,0,0,0,,
0a4e752f6aee4683,"""Sekarang bulan Juli ya, berarti ulangtahun ku 5 bulan lagi (Bulan Desember) tanggal 25 Desember 2018. ulangtahun ku pas Hari Natal Berarti, ulangtahun ku di rayakan orang Kristen sedunia ???"" \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80'",0,0,0,0,0,0,,
0a4eca8950119f7d,"Dengerin cerita ttg exodus etnis Tionghoa 1959, dampak PP 10. Keluarganya salah satunya. Tp dia msh merasa sgt Indonesia. Meski besar di Cina, dia lbh nyaman dg sesama Tionghoa yg dr Indonesia.'",0,0,0,0,0,0,,
0a5091870036f86b,RT USER: Masalahnya 80% rakyat indonesia udah tau bahwa jokowi ga mampu pimpin RI :)) URL,1,0,0,0,0,0,,
0a52307100c98e91,"USER USER Human rights ni agenda yahudi utk mhalalkan yg haram dlm Islam..kita patut tau Allah rights(Hak Allah)..jaga hak Allah, insyaAllah semua terpelihara..'",0,0,0,0,0,0,,
0a530c66fb02231d,"USER USER USER Sarap nih orang! Udh Salah, Bego Bukanya malu'",1,0,0,0,0,0,,
0a53378f8f076e1a,USER USER USER USER USER Anjing polisi polisi anjing keparat',1,0,0,0,0,1,,
0a56ff6311c88da9,Anies-Sandi Gunakan Produk Saracen untuk kampanye URL,1,0,0,0,0,0,,
0a572b57134d2269,5KataUntukHariIni ahoker goblok Tuntut lengserkan jokowi ! URL,1,1,0,0,0,0,,
0a579853eec7eec3,"Kalau aparat itu dibayar dg uang rakyat dan kerja utk rakyat; kalau KEPARAT dibayar dg uang rakyat, kerjanya NGEBACOT provokasi rakyat.'",1,0,0,0,0,1,,
0a579d73d1af68b0,"Sampai detik ini si USER masih tetap bertahan dengan pernyataan nya tsb yg mengatakan kalau "" kitab suci adalah fiksi dan fiktif"" ini betul2 baru D.N AIDIT malah dia tantang umat islam 240 juta orang di negeri ini ,lalu mau kita apakan ini orang",1,1,0,0,0,0,,
0a57ee45ae747816,RT USER USER Bubarkan aja KPK ternyata lemah . Harusnya di perkuat di PTUN ini malah batal artinya bohong OTT,1,1,0,0,0,1,,
0a581bd4ef297003,"USER haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",1,0,0,0,0,1,,
0a584aa109f613f3,Masih yakin ini president? #2019GantiPresiden WAJIB!! USER USER gimana pendapat USER mohon pencerahannya prof,1,0,0,0,0,0,,
0a58be3e6eb12b9a,"4 agama, yaitu Islam Katolik Kristen dan Budha. di desa juga terdapat masjid, greja untuk umat katolik, greja untuk umat kristen dan wihara'",0,0,0,0,0,0,,
0a5ab9b8a44b6034,"Agama jalan hidup benar, bukan nyembah2 Allah SWT dikira Tuhan benar, padahal dungu & biadab",1,0,0,0,0,1,,
0a5b08ba003ae861,bersyukur dalam keadaan apapun apa yang sudah tuhan berikan harus diterima dan harus menayukuri segala _,0,0,0,0,0,0,,
0a5bf36e19681663,"RT USER Apalagi kekayaan SBY, hasil korupsi semua",1,0,0,0,0,0,,
0a5cc57219f15ab0,"USER USER USER USER USER USER USER USER Masih ada yg berani bilang Pk Jokowi pro Aseng - Asing.?? \nSmoga sllu sehat,Pak Jokowi..'",0,0,0,0,0,0,,
0a5ccd3c5bbf0b88,USER Kopar kapir....preet pret...buktinya junjungan loe si uno ngilmu nya ke negeri kapir....',1,0,0,0,0,1,,
0a5d87a02b48d3f3,USER IYAAA SAS KEBETULAN BGT KEMAREN MASIH DI KOSAN\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad aamiin moga bodong2an alias bukan bom\xf0\x9f\x98\x82',0,0,0,0,0,0,,
0a5d9c3d047dde39,"Ahok. : Itu Pa Rocky kok ga dianggap menistakan agama?; Tora : mungkin karena pa Rocky orang baik, pa dan dia sudah minta maaf ngapain diperpanjang""; .; .; Netizen : maaf anda telah kami terima tapi proses hukum harus tetap berjalan ; .; .; Also netizen :",0,0,0,0,0,0,,
0a5ec778a41c1867,USER USER USER Kenapa bukan jokowi yang lo suruh mundur?,1,0,0,0,0,0,,
0a5f4bc6ad256c2f,"USER USER Otak, mulut dan jari tidak sinkron, ternyata sangat lucu sekali \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Kalau say",0,0,0,0,0,0,,
0a5f8a94f41e9834,Lebih baik mundur pak USER URL,1,0,0,0,0,0,,
0a5fc44d974fbe69,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,1,0,0,0,0,0,,
0a61094152de467f,Belum ada jawaban dari Ketum ICMI apa para intelektual Muslim mampu dan berani bahas terbuka Muhammad Nabi Gadungan,1,0,0,0,0,1,,
0a611d6484465da2,USER gampang. banget. edan',0,0,0,0,0,0,,
0a6124cc3a94d817,"Jika Anda mencari sahabat yang tanpa cacat, Anda tidak akan pernah punya sahabat.'",0,0,0,0,0,0,,
0a6260c1d3927d3c,Asuog wasite picek jingan',1,0,0,0,0,0,,
0a6313fcfe3a9981,USER ah dasar jablay murah',1,0,0,0,0,0,,
0a63562c8fb889c3,#DebatFinalPilkadaJKT mati kau hok,1,0,0,0,0,0,,
0a63da83547721f5,"USER USER Mohon pencerahan USER USER USER, USER secara etika politik internasional, sbg gubernur melakukan hub bilateral dg negara lain..serta relevansi dg tugas &amp; kewajiban utk dki, terimakasih... USER",0,0,0,0,0,0,,
0a640c332fc90f1a,USER USER USER salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang',1,0,0,0,0,0,,
0a64501687ee1c97,"USER Sejak awal banget kayaknya masih ratusan atau malah puluhan. Waktu itu belum rame orang kirim tubir. Jadi adminnya yang mancing. Inget dulu saya dulu debat LGBT kan, nah saya pura pura jadi cons. Eh dikira homophobic beneran dan dihujat. Sekar",0,0,0,0,0,0,,
0a647440fe78bf6b,"SDM yang kuat dan berdaya saing tinggi dalam berbagai aspek akan mendukung peningkatan pembangunan, baik di bidang ekonomi maupun di bidang sosial dan budaya.",0,0,0,0,0,0,,
0a64c34fe7838451,"98. Sebenernya gw ogah temenan ama lu di rl rp \n\nGa anjing gw bercanda jan nangis lagi wkwk. Gatau, lu orangnya bikin gw banyak bacot. Udah si itu ae wkwk'",0,0,0,0,0,0,,
0a65306375549052,"USER USER setan itu semoga mencret 3 minggu berturut2, terus terlindas truk suhu'",1,0,0,0,0,0,,
0a65e6c5c78e67e9,"DR ISB: Sklgs jg #testcase. Kalau kt bs berjamaah beli saham BRIS,kt jg bs berjamaah u/beli2 yg lain ð???; #BRIS jg nanti akan mikir resiko reputasi kalau #pemegangsaham mayoritas ""macam2"" &amp; brniat mngerdilkan pmgang saham minoritas yg dimiliki Kopindo yg",0,0,0,0,0,0,,
0a663d5d82d2cc06,"USER Insyaalloh....diindonesia nantinya setelah ganti presiden, rakyat negri ini juga akan bahu membahu menyelesaikan masalah2nya.'",0,0,0,0,0,0,,
0a6740da70ff046d,"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nIm'",0,0,0,0,0,0,,
0a676c55fc4824b4,"\xe3\x85\xa4\n\xe3\x85\xa4\nNamanya Zefanya Caenliana Angeline Winata. \n\nLahir di Solo, tanggal 23 Juli 2001.\nMempunyai mata yang sipit dan suara yang cempreng.\n\n Dilahirkan dari keluarga yang\n sangat perfeksionis. \n Sehingga membuat anak ini\n tu",0,0,0,0,0,0,,
0a68355b48b58a08,USER Sedih ustad lihat nasib anak negeri. Punya pemimpin kacung dan aparat keparat.',1,0,0,0,0,1,,
0a6b975b8c49c0a7,serius leluhur2 gw yg dari dayak ni kalo gak dukun ya bandar togel makanya gw kaya gini separo pandai membaca orang lain separo bejad',0,0,0,0,0,0,,
0a6bcaa7805c2b4a,"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""",1,0,0,0,0,1,,
0a6c2ae293e04132,Terlalu suuzon nih rezim URL,1,0,0,0,0,0,,
0a6c6f8fde9b4b0f,USER Para cebong kanan tetap ngotot cawapres untuk Pak Prabowo harus dari kalangan mereka. 11 12 kek cebong kiri. :)))',1,0,0,0,0,1,,
0a6e8f5c100dc0e9,"bertujuan memilih anggota DPR dan Konstituante, adapun yang menjadi 4 besar partai pemenang pemilu tersebut adalah: PNI \xe2\x80\x93 Masyumi \xe2\x80\x93 NU \xe2\x80\x93 PKI'",0,0,0,0,0,0,,
0a6efde3675a1679,"USER Hah cuman buat orang kek lu pecun.. Dang , aduh gk bgt orang kaya lu di bacotin dikit aja udah sesek napas'",1,0,1,0,0,0,,
0a703de9bc984edf,USER ya emg lu bodo',1,0,0,0,0,0,,
0a70e5e93b2fcded,Juga dilakukan pembuatan sarana sanitasi berupa 30 jamban untuk 30 Kepala Keluarga (KK) dengan anggaran Rp2 juta per unit.',0,0,0,0,0,0,,
0a71334fa3fe3744,"Menerima kunjungan dari Duta Besar Palestina untuk Indonesia, Zuhair Saleh Muhammad Al-Shun dengan semangat persahabatan antara Ketua Umum PDI Perjuangan yang juga Presiden Indonesia kelima Megawati Sukarnoputri dengan Yasser Arafat. USER",0,0,0,0,0,0,,
0a71ae32bad10556,USER USER USER Otak kalian gak sampe sih makanya professor Aja kalian remehkan... udah pada minum kencing onta blom? Biar pintar',1,0,0,0,0,0,,
0a71e20fb64f7bc0,aaaa siap siap jadi Koorwil dpc Pondok Cina nih :)) #Smashblast #Bismaniac #SMASHISBACK',0,0,0,0,0,0,,
0a71ec382f0717b9,Batalkan pelantikan anies! Gw lbh rela jkt dipimpin PLT Gub drpd gub hasil pemilihan kepala daerah berlumur SARA,1,0,0,0,0,0,,
0a72f67123bb174d,USER Emg gembel',0,0,0,0,0,0,,
0a730e017dde49d9,USER: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\,1,0,0,0,0,1,,
0a73dcd2b3906bcd,6) Yang dimaksud dengan Angkatan Kelima yang disampaikan PKI pada masa Demokrasi Terpimpin adalah \xe2\x80\xa6\nA) Laskar-laskar perjuangan yang dibentuk oleh para pemuda diberbagai daerah\nB) Kekuatan pertahanan diluar empat angkatan yang sudah ada',0,0,0,0,0,0,,
0a7476923dda09d1,"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\xf0\x9f\x98\x8a'",0,0,0,0,0,0,,
0a74df11fe98864c,Oh shit! gua yg kemaren lu bilang apatis ujungnya yg nyelesein semua. Makan tuh bacot lu!',1,0,0,0,0,0,,
0a74ea1adddb6601,Afgan Sukses Taklukan Bandung di 'SIDES Indonesia Tour 2016' via USER,0,0,0,0,0,0,,
